% Model:              3DSLM_TI_Por0.4_Abs0.5_ETcomparison.mph
% Version:            COMSOL 5.2.0.220
% Date:               Nov 10 2019, 16:38
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        Line graph
% T                       Height
1231.5315315315315        375.55413117730495
1232.6326326326325        375.55413117730495
1233.7337337337337        375.55413117730495
1234.834834834835         375.55413117730495
1235.935935935936         375.55413117730495
1237.037037037037         375.55413117730495
1238.1381381381382        375.55413117730495
1239.2392392392394        375.55413117730495
1240.3403403403404        375.55413117730495
1241.4414414414414        375.55413117730495
1242.5425425425424        375.55413117730495
1243.6436436436436        375.55413117730495
1244.7447447447448        375.55413117730495
1245.8458458458458        375.55413117730495
1246.9469469469468        375.55413117730495
1248.048048048048         375.55413117730495
1249.1491491491493        375.55413117730495
1250.2502502502502        375.55413117730495
1251.3513513513512        375.55413117730495
1252.4524524524525        375.55413117730495
1253.5535535535537        375.55413117730495
1254.6546546546547        375.55413117730495
1255.7557557557557        375.55413117730495
1256.856856856857         375.55413117730495
1257.9579579579581        375.55413117730495
1259.059059059059         375.55413117730495
1260.16016016016          375.55413117730495
1261.261261261261         375.55413117730495
1262.3623623623623        375.55413117730495
1263.4634634634635        375.55413117730495
1264.5645645645645        375.55413117730495
1265.6656656656655        375.55413117730495
1266.7667667667668        375.55413117730495
1267.867867867868         375.55413117730495
1268.968968968969         375.55413117730495
1270.07007007007          375.55413117730495
1271.1711711711712        375.55413117730495
1272.2722722722724        375.55413117730495
1273.3733733733734        375.55413117730495
1274.4744744744744        375.55413117730495
1275.5755755755756        375.55413117730495
1276.6766766766768        375.55413117730495
1277.7777777777778        375.55413117730495
1278.8788788788788        375.55413117730495
1279.9799799799798        375.55413117730495
1281.081081081081         375.55413117730495
1282.1821821821823        375.55413117730495
1283.2832832832833        375.55413117730495
1284.3843843843842        375.55413117730495
1285.4854854854855        375.55413117730495
1286.5865865865867        375.55413117730495
1287.6876876876877        375.55413117730495
1288.7887887887887        375.55413117730495
1289.88988988989          375.55413117730495
1290.9909909909911        375.55413117730495
1292.0920920920921        375.55413117730495
1293.193193193193         375.55413117730495
1294.2942942942943        375.55413117730495
1295.3953953953956        375.55413117730495
1296.4964964964965        375.55413117730495
1297.5975975975975        375.55413117730495
1298.6986986986985        375.55413117730495
1299.7997997997998        375.55413117730495
1300.900900900901         375.55413117730495
1302.002002002002         375.55413117730495
1303.103103103103         375.55413117730495
1304.2042042042042        375.55413117730495
1305.3053053053054        375.55413117730495
1306.4064064064064        375.55413117730495
1307.5075075075074        375.55413117730495
1308.6086086086086        375.55413117730495
1309.7097097097098        375.55413117730495
1310.8108108108108        375.55413117730495
1311.9119119119118        375.55413117730495
1313.013013013013         375.55413117730495
1314.1141141141143        375.55413117730495
1315.2152152152153        375.55413117730495
1316.3163163163163        375.55413117730495
1317.4174174174173        375.55413117730495
1318.5185185185185        375.55413117730495
1319.6196196196197        375.55413117730495
1320.7207207207207        375.55413117730495
1321.8218218218217        375.55413117730495
1322.922922922923         375.55413117730495
1324.0240240240241        375.55413117730495
1325.1251251251251        375.55413117730495
1326.2262262262261        375.55413117730495
1327.3273273273273        375.55413117730495
1328.4284284284283        375.55413117730495
1329.5295295295296        375.55413117730495
1330.6306306306305        375.55413117730495
1331.7317317317318        375.55413117730495
1332.8328328328328        375.55413117730495
1333.933933933934         375.55413117730495
1335.035035035035         375.55413117730495
1336.1361361361362        375.55413117730495
1337.2372372372372        375.55413117730495
1338.3383383383384        375.55413117730495
1339.4394394394394        375.55413117730495
1340.5405405405406        375.55413117730495
1341.6416416416416        375.55413117730495
1342.7427427427428        375.55413117730495
1343.8438438438438        375.55413117730495
1344.9449449449448        375.55413117730495
1346.046046046046         375.55413117730495
1347.147147147147         375.55413117730495
1348.2482482482483        375.55413117730495
1349.3493493493493        375.55413117730495
1350.4504504504505        375.55413117730495
1351.5515515515515        375.55413117730495
1352.6526526526527        375.55413117730495
1353.7537537537537        375.55413117730495
1354.854854854855         375.55413117730495
1355.955955955956         375.55413117730495
1357.0570570570571        375.55413117730495
1358.1581581581581        375.55413117730495
1359.2592592592594        375.55413117730495
1360.3603603603603        375.55413117730495
1361.4614614614616        375.55413117730495
1362.5625625625626        375.55413117730495
1363.6636636636636        375.55413117730495
1364.7647647647648        375.55413117730495
1365.8658658658658        375.55413117730495
1366.966966966967         375.55413117730495
1368.068068068068         375.55413117730495
1369.1691691691692        375.55413117730495
1370.2702702702702        375.55413117730495
1371.3713713713714        375.55413117730495
1372.4724724724724        375.55413117730495
1373.5735735735736        375.55413117730495
1374.6746746746746        375.55413117730495
1375.7757757757759        375.55413117730495
1376.8768768768768        375.55413117730495
1377.977977977978         375.55413117730495
1379.079079079079         375.55413117730495
1380.1801801801803        375.55413117730495
1381.2812812812813        375.55413117730495
1382.3823823823823        375.55413117730495
1383.4834834834835        375.55413117730495
1384.5845845845845        375.55413117730495
1385.6856856856857        375.55413117730495
1386.7867867867867        375.55413117730495
1387.887887887888         375.55413117730495
1388.988988988989         375.55413117730495
1390.0900900900901        375.55413117730495
1391.1911911911911        375.55413117730495
1392.2922922922924        375.55413117730495
1393.3933933933934        375.55413117730495
1394.4944944944946        375.55413117730495
1395.5955955955956        375.55413117730495
1396.6966966966968        375.55413117730495
1397.7977977977978        375.55413117730495
1398.898898898899         375.55413117730495
1400                      375.55413117730495
